%
% Commandline
%
% weka.datagenerators.classifiers.classification.BayesNet -r weka.datagenerators.classifiers.classification.BayesNet-S_1_-n_800_-N_100_-S_1_-A_200_-C_2 -S 1 -n 800 -N 100 -S 1 -A 200 -C 2
%
@relation weka.datagenerators.classifiers.classification.BayesNet-S_1_-n_800_-N_100_-S_1_-A_200_-C_2

@attribute class {Value1,Value2}
@attribute Node2 {Value1,Value2}
@attribute Node3 {Value1,Value2}
@attribute Node4 {Value1,Value2}
@attribute Node5 {Value1,Value2}
@attribute Node6 {Value1,Value2}
@attribute Node7 {Value1,Value2}
@attribute Node8 {Value1,Value2}
@attribute Node9 {Value1,Value2}
@attribute Node10 {Value1,Value2}
@attribute Node11 {Value1,Value2}
@attribute Node12 {Value1,Value2}
@attribute Node13 {Value1,Value2}
@attribute Node14 {Value1,Value2}
@attribute Node15 {Value1,Value2}
@attribute Node16 {Value1,Value2}
@attribute Node17 {Value1,Value2}
@attribute Node18 {Value1,Value2}
@attribute Node19 {Value1,Value2}
@attribute Node20 {Value1,Value2}
@attribute Node21 {Value1,Value2}
@attribute Node22 {Value1,Value2}
@attribute Node23 {Value1,Value2}
@attribute Node24 {Value1,Value2}
@attribute Node25 {Value1,Value2}
@attribute Node26 {Value1,Value2}
@attribute Node27 {Value1,Value2}
@attribute Node28 {Value1,Value2}
@attribute Node29 {Value1,Value2}
@attribute Node30 {Value1,Value2}
@attribute Node31 {Value1,Value2}
@attribute Node32 {Value1,Value2}
@attribute Node33 {Value1,Value2}
@attribute Node34 {Value1,Value2}
@attribute Node35 {Value1,Value2}
@attribute Node36 {Value1,Value2}
@attribute Node37 {Value1,Value2}
@attribute Node38 {Value1,Value2}
@attribute Node39 {Value1,Value2}
@attribute Node40 {Value1,Value2}
@attribute Node41 {Value1,Value2}
@attribute Node42 {Value1,Value2}
@attribute Node43 {Value1,Value2}
@attribute Node44 {Value1,Value2}
@attribute Node45 {Value1,Value2}
@attribute Node46 {Value1,Value2}
@attribute Node47 {Value1,Value2}
@attribute Node48 {Value1,Value2}
@attribute Node49 {Value1,Value2}
@attribute Node50 {Value1,Value2}
@attribute Node51 {Value1,Value2}
@attribute Node52 {Value1,Value2}
@attribute Node53 {Value1,Value2}
@attribute Node54 {Value1,Value2}
@attribute Node55 {Value1,Value2}
@attribute Node56 {Value1,Value2}
@attribute Node57 {Value1,Value2}
@attribute Node58 {Value1,Value2}
@attribute Node59 {Value1,Value2}
@attribute Node60 {Value1,Value2}
@attribute Node61 {Value1,Value2}
@attribute Node62 {Value1,Value2}
@attribute Node63 {Value1,Value2}
@attribute Node64 {Value1,Value2}
@attribute Node65 {Value1,Value2}
@attribute Node66 {Value1,Value2}
@attribute Node67 {Value1,Value2}
@attribute Node68 {Value1,Value2}
@attribute Node69 {Value1,Value2}
@attribute Node70 {Value1,Value2}
@attribute Node71 {Value1,Value2}
@attribute Node72 {Value1,Value2}
@attribute Node73 {Value1,Value2}
@attribute Node74 {Value1,Value2}
@attribute Node75 {Value1,Value2}
@attribute Node76 {Value1,Value2}
@attribute Node77 {Value1,Value2}
@attribute Node78 {Value1,Value2}
@attribute Node79 {Value1,Value2}
@attribute Node80 {Value1,Value2}
@attribute Node81 {Value1,Value2}
@attribute Node82 {Value1,Value2}
@attribute Node83 {Value1,Value2}
@attribute Node84 {Value1,Value2}
@attribute Node85 {Value1,Value2}
@attribute Node86 {Value1,Value2}
@attribute Node87 {Value1,Value2}
@attribute Node88 {Value1,Value2}
@attribute Node89 {Value1,Value2}
@attribute Node90 {Value1,Value2}
@attribute Node91 {Value1,Value2}
@attribute Node92 {Value1,Value2}
@attribute Node93 {Value1,Value2}
@attribute Node94 {Value1,Value2}
@attribute Node95 {Value1,Value2}
@attribute Node96 {Value1,Value2}
@attribute Node97 {Value1,Value2}
@attribute Node98 {Value1,Value2}
@attribute Node99 {Value1,Value2}
@attribute Node100 {Value1,Value2}

@data
Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2
Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1
Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1
Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2
Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1
Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1
Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1
Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1
Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1
Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1
Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1
Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1
Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2
Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1
Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1
Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1
Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1
Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1
Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1
Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1
Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2
Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2
Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1
Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1
Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1
Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2
Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2
Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1
Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1
Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1
