%
% Commandline
%
% weka.datagenerators.classifiers.classification.BayesNet -r weka.datagenerators.classifiers.classification.BayesNet-S_1_-n_200_-N_200_-S_1_-A_400_-C_2 -S 1 -n 200 -N 200 -S 1 -A 400 -C 2
%
@relation weka.datagenerators.classifiers.classification.BayesNet-S_1_-n_200_-N_200_-S_1_-A_400_-C_2

@attribute class {Value1,Value2}
@attribute Node2 {Value1,Value2}
@attribute Node3 {Value1,Value2}
@attribute Node4 {Value1,Value2}
@attribute Node5 {Value1,Value2}
@attribute Node6 {Value1,Value2}
@attribute Node7 {Value1,Value2}
@attribute Node8 {Value1,Value2}
@attribute Node9 {Value1,Value2}
@attribute Node10 {Value1,Value2}
@attribute Node11 {Value1,Value2}
@attribute Node12 {Value1,Value2}
@attribute Node13 {Value1,Value2}
@attribute Node14 {Value1,Value2}
@attribute Node15 {Value1,Value2}
@attribute Node16 {Value1,Value2}
@attribute Node17 {Value1,Value2}
@attribute Node18 {Value1,Value2}
@attribute Node19 {Value1,Value2}
@attribute Node20 {Value1,Value2}
@attribute Node21 {Value1,Value2}
@attribute Node22 {Value1,Value2}
@attribute Node23 {Value1,Value2}
@attribute Node24 {Value1,Value2}
@attribute Node25 {Value1,Value2}
@attribute Node26 {Value1,Value2}
@attribute Node27 {Value1,Value2}
@attribute Node28 {Value1,Value2}
@attribute Node29 {Value1,Value2}
@attribute Node30 {Value1,Value2}
@attribute Node31 {Value1,Value2}
@attribute Node32 {Value1,Value2}
@attribute Node33 {Value1,Value2}
@attribute Node34 {Value1,Value2}
@attribute Node35 {Value1,Value2}
@attribute Node36 {Value1,Value2}
@attribute Node37 {Value1,Value2}
@attribute Node38 {Value1,Value2}
@attribute Node39 {Value1,Value2}
@attribute Node40 {Value1,Value2}
@attribute Node41 {Value1,Value2}
@attribute Node42 {Value1,Value2}
@attribute Node43 {Value1,Value2}
@attribute Node44 {Value1,Value2}
@attribute Node45 {Value1,Value2}
@attribute Node46 {Value1,Value2}
@attribute Node47 {Value1,Value2}
@attribute Node48 {Value1,Value2}
@attribute Node49 {Value1,Value2}
@attribute Node50 {Value1,Value2}
@attribute Node51 {Value1,Value2}
@attribute Node52 {Value1,Value2}
@attribute Node53 {Value1,Value2}
@attribute Node54 {Value1,Value2}
@attribute Node55 {Value1,Value2}
@attribute Node56 {Value1,Value2}
@attribute Node57 {Value1,Value2}
@attribute Node58 {Value1,Value2}
@attribute Node59 {Value1,Value2}
@attribute Node60 {Value1,Value2}
@attribute Node61 {Value1,Value2}
@attribute Node62 {Value1,Value2}
@attribute Node63 {Value1,Value2}
@attribute Node64 {Value1,Value2}
@attribute Node65 {Value1,Value2}
@attribute Node66 {Value1,Value2}
@attribute Node67 {Value1,Value2}
@attribute Node68 {Value1,Value2}
@attribute Node69 {Value1,Value2}
@attribute Node70 {Value1,Value2}
@attribute Node71 {Value1,Value2}
@attribute Node72 {Value1,Value2}
@attribute Node73 {Value1,Value2}
@attribute Node74 {Value1,Value2}
@attribute Node75 {Value1,Value2}
@attribute Node76 {Value1,Value2}
@attribute Node77 {Value1,Value2}
@attribute Node78 {Value1,Value2}
@attribute Node79 {Value1,Value2}
@attribute Node80 {Value1,Value2}
@attribute Node81 {Value1,Value2}
@attribute Node82 {Value1,Value2}
@attribute Node83 {Value1,Value2}
@attribute Node84 {Value1,Value2}
@attribute Node85 {Value1,Value2}
@attribute Node86 {Value1,Value2}
@attribute Node87 {Value1,Value2}
@attribute Node88 {Value1,Value2}
@attribute Node89 {Value1,Value2}
@attribute Node90 {Value1,Value2}
@attribute Node91 {Value1,Value2}
@attribute Node92 {Value1,Value2}
@attribute Node93 {Value1,Value2}
@attribute Node94 {Value1,Value2}
@attribute Node95 {Value1,Value2}
@attribute Node96 {Value1,Value2}
@attribute Node97 {Value1,Value2}
@attribute Node98 {Value1,Value2}
@attribute Node99 {Value1,Value2}
@attribute Node100 {Value1,Value2}
@attribute Node101 {Value1,Value2}
@attribute Node102 {Value1,Value2}
@attribute Node103 {Value1,Value2}
@attribute Node104 {Value1,Value2}
@attribute Node105 {Value1,Value2}
@attribute Node106 {Value1,Value2}
@attribute Node107 {Value1,Value2}
@attribute Node108 {Value1,Value2}
@attribute Node109 {Value1,Value2}
@attribute Node110 {Value1,Value2}
@attribute Node111 {Value1,Value2}
@attribute Node112 {Value1,Value2}
@attribute Node113 {Value1,Value2}
@attribute Node114 {Value1,Value2}
@attribute Node115 {Value1,Value2}
@attribute Node116 {Value1,Value2}
@attribute Node117 {Value1,Value2}
@attribute Node118 {Value1,Value2}
@attribute Node119 {Value1,Value2}
@attribute Node120 {Value1,Value2}
@attribute Node121 {Value1,Value2}
@attribute Node122 {Value1,Value2}
@attribute Node123 {Value1,Value2}
@attribute Node124 {Value1,Value2}
@attribute Node125 {Value1,Value2}
@attribute Node126 {Value1,Value2}
@attribute Node127 {Value1,Value2}
@attribute Node128 {Value1,Value2}
@attribute Node129 {Value1,Value2}
@attribute Node130 {Value1,Value2}
@attribute Node131 {Value1,Value2}
@attribute Node132 {Value1,Value2}
@attribute Node133 {Value1,Value2}
@attribute Node134 {Value1,Value2}
@attribute Node135 {Value1,Value2}
@attribute Node136 {Value1,Value2}
@attribute Node137 {Value1,Value2}
@attribute Node138 {Value1,Value2}
@attribute Node139 {Value1,Value2}
@attribute Node140 {Value1,Value2}
@attribute Node141 {Value1,Value2}
@attribute Node142 {Value1,Value2}
@attribute Node143 {Value1,Value2}
@attribute Node144 {Value1,Value2}
@attribute Node145 {Value1,Value2}
@attribute Node146 {Value1,Value2}
@attribute Node147 {Value1,Value2}
@attribute Node148 {Value1,Value2}
@attribute Node149 {Value1,Value2}
@attribute Node150 {Value1,Value2}
@attribute Node151 {Value1,Value2}
@attribute Node152 {Value1,Value2}
@attribute Node153 {Value1,Value2}
@attribute Node154 {Value1,Value2}
@attribute Node155 {Value1,Value2}
@attribute Node156 {Value1,Value2}
@attribute Node157 {Value1,Value2}
@attribute Node158 {Value1,Value2}
@attribute Node159 {Value1,Value2}
@attribute Node160 {Value1,Value2}
@attribute Node161 {Value1,Value2}
@attribute Node162 {Value1,Value2}
@attribute Node163 {Value1,Value2}
@attribute Node164 {Value1,Value2}
@attribute Node165 {Value1,Value2}
@attribute Node166 {Value1,Value2}
@attribute Node167 {Value1,Value2}
@attribute Node168 {Value1,Value2}
@attribute Node169 {Value1,Value2}
@attribute Node170 {Value1,Value2}
@attribute Node171 {Value1,Value2}
@attribute Node172 {Value1,Value2}
@attribute Node173 {Value1,Value2}
@attribute Node174 {Value1,Value2}
@attribute Node175 {Value1,Value2}
@attribute Node176 {Value1,Value2}
@attribute Node177 {Value1,Value2}
@attribute Node178 {Value1,Value2}
@attribute Node179 {Value1,Value2}
@attribute Node180 {Value1,Value2}
@attribute Node181 {Value1,Value2}
@attribute Node182 {Value1,Value2}
@attribute Node183 {Value1,Value2}
@attribute Node184 {Value1,Value2}
@attribute Node185 {Value1,Value2}
@attribute Node186 {Value1,Value2}
@attribute Node187 {Value1,Value2}
@attribute Node188 {Value1,Value2}
@attribute Node189 {Value1,Value2}
@attribute Node190 {Value1,Value2}
@attribute Node191 {Value1,Value2}
@attribute Node192 {Value1,Value2}
@attribute Node193 {Value1,Value2}
@attribute Node194 {Value1,Value2}
@attribute Node195 {Value1,Value2}
@attribute Node196 {Value1,Value2}
@attribute Node197 {Value1,Value2}
@attribute Node198 {Value1,Value2}
@attribute Node199 {Value1,Value2}
@attribute Node200 {Value1,Value2}

@data
Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2
Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2
Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2
Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2
Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2
Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2
Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1
Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2
Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1
Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1
Value2,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1
Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value1,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2
